Date,Open,High,Low,Close,Volume,Close_time,Quote_av,Trades,Tb_base_av,Tb_quote_av,Ignore
2021-06-14 03:30:00,2499.3,2543.36,2496.48,2500.23,21503.10338,1623635099999.0,54084039.7039165,26168.0,12345.47449,31071691.381126,0.0
2021-06-14 03:45:00,2500.23,2504.45,2491.58,2502.02,16109.46973,1623635999999.0,40265461.7597111,13188.0,5536.31292,13832482.1266627,0.0
2021-06-14 04:00:00,2501.82,2510.0,2497.4,2508.96,8719.94793,1623636899999.0,21830091.5600546,10957.0,4197.43056,10511074.4899767,0.0
2021-06-14 04:15:00,2508.95,2508.96,2491.58,2496.35,4526.91895,1623637799999.0,11306338.2648768,9720.0,2226.99078,5561091.3417389,0.0
2021-06-14 04:30:00,2496.44,2499.74,2491.59,2494.13,3875.36562,1623638699999.0,9669788.8816926,7512.0,2025.3708,5053198.322464,0.0
2021-06-14 04:45:00,2494.12,2500.64,2493.93,2498.66,3549.14608,1623639599999.0,8865119.0410561,6837.0,1618.99636,4043930.3662862,0.0
2021-06-14 05:00:00,2498.67,2501.17,2487.98,2488.48,3351.15339,1623640499999.0,8356289.1910833,5595.0,1517.50357,3784052.0739916,0.0
2021-06-14 05:15:00,2488.88,2496.25,2475.17,2475.31,5481.52103,1623641399999.0,13618914.2985388,8894.0,2405.71652,5977362.7871795,0.0
2021-06-14 05:30:00,2475.3,2487.44,2466.87,2468.18,6778.61223,1623642299999.0,16786583.2278685,10829.0,2901.77701,7188848.1968113,0.0
2021-06-14 05:45:00,2468.33,2486.83,2468.33,2478.34,4714.11448,1623643199999.0,11679403.1586332,6168.0,2532.0535,6274288.8827934,0.0
2021-06-14 06:00:00,2478.33,2480.99,2469.56,2470.52,4875.49867,1623644099999.0,12062327.2557816,6236.0,2823.12213,6984157.1802666,0.0
2021-06-14 06:15:00,2470.56,2494.99,2470.25,2482.99,7168.98712,1623644999999.0,17811733.1844946,9206.0,4192.75725,10418524.2640306,0.0
2021-06-14 06:30:00,2482.82,2486.39,2475.34,2483.96,8337.434,1623645899999.0,20669433.2198063,6963.0,5506.65241,13649990.1021484,0.0
2021-06-14 06:45:00,2483.86,2489.98,2481.02,2489.88,3584.97394,1623646799999.0,8909350.1749823,5292.0,1843.43957,4581568.4262535,0.0
2021-06-14 07:00:00,2489.44,2495.77,2482.0,2494.51,5369.66585,1623647699999.0,13364215.9061634,9131.0,2680.3232,6670577.7729768,0.0
2021-06-14 07:15:00,2494.35,2495.91,2489.22,2495.9,2846.69902,1623648599999.0,7094056.2471289,8583.0,1543.98089,3848091.9814175,0.0
2021-06-14 07:30:00,2495.87,2510.0,2493.0,2504.62,8576.90661,1623649499999.0,21464851.6118021,15173.0,4182.39838,10466783.8408435,0.0
2021-06-14 07:45:00,2504.64,2506.96,2495.95,2497.17,5854.06085,1623650399999.0,14643543.2435755,11576.0,2597.87656,6499139.1699545,0.0
2021-06-14 08:00:00,2497.39,2505.65,2486.1,2487.85,6580.5643,1623651299999.0,16435257.3467288,13124.0,3019.36826,7538504.075585,0.0
2021-06-14 08:15:00,2487.8,2500.0,2484.28,2492.01,4620.92401,1623652199999.0,11513379.3916016,12494.0,2155.85702,5372072.8443933,0.0
2021-06-14 08:30:00,2492.0,2495.32,2485.04,2492.11,3974.15458,1623653099999.0,9896080.6832805,10924.0,2062.99795,5136477.3424033,0.0
2021-06-14 08:45:00,2492.11,2510.0,2488.31,2505.23,8754.21316,1623653999999.0,21889429.5557378,14899.0,4629.96699,11579993.6061643,0.0
2021-06-14 09:00:00,2505.37,2509.33,2497.63,2499.48,6334.9057,1623654899999.0,15857644.3368531,12699.0,3441.92751,8616122.8155208,0.0
2021-06-14 09:15:00,2499.57,2500.76,2493.2,2499.86,4530.1421,1623655799999.0,11314935.0257696,11719.0,2114.09551,5279191.5712924,0.0
2021-06-14 09:30:00,2499.86,2503.78,2495.55,2499.56,3340.1638,1623656699999.0,8347016.3040808,11137.0,1732.81705,4330033.6857991,0.0
2021-06-14 09:45:00,2499.55,2500.69,2491.25,2499.73,4050.32088,1623657599999.0,10107653.1520729,10651.0,2028.82829,5063132.2601673,0.0
2021-06-14 10:00:00,2499.73,2501.6,2478.38,2479.26,8633.22622,1623658499999.0,21482341.0620303,16503.0,3853.17059,9587735.1311755,0.0
2021-06-14 10:15:00,2479.25,2485.53,2472.63,2482.88,5234.67554,1623659399999.0,12985601.6135828,14554.0,2231.31322,5535974.6895796,0.0
2021-06-14 10:30:00,2482.88,2488.12,2477.09,2477.97,3885.4122,1623660299999.0,9644448.5694212,11511.0,1597.40063,3965472.3118919,0.0
2021-06-14 10:45:00,2477.83,2482.3,2470.0,2477.11,6440.54237,1623661199999.0,15944552.815979,14062.0,2950.85931,7306193.8845782,0.0
2021-06-14 11:00:00,2477.12,2483.18,2473.49,2477.02,5205.16556,1623662099999.0,12904600.5781697,7564.0,2217.77229,5499528.594746,0.0
2021-06-14 11:15:00,2477.01,2490.81,2473.11,2481.89,7392.33126,1623662999999.0,18362102.8545576,9410.0,3776.45863,9378161.0327255,0.0
2021-06-14 11:30:00,2481.9,2483.86,2473.0,2478.02,3303.5512,1623663899999.0,8184774.1157215,5722.0,1711.83826,4242208.7357128,0.0
2021-06-14 11:45:00,2478.02,2482.5,2469.12,2471.38,4099.41515,1623664799999.0,10145342.2951079,6833.0,1928.04268,4772371.902371,0.0
2021-06-14 12:00:00,2471.48,2480.9,2461.0,2480.35,7200.54567,1623665699999.0,17804258.6078295,10713.0,3359.56746,8307766.3781066,0.0
2021-06-14 12:15:00,2480.35,2486.46,2477.01,2485.66,4127.71664,1623666599999.0,10244219.5698363,7034.0,2310.16052,5734306.9697582,0.0
2021-06-14 12:30:00,2485.9,2494.41,2479.21,2491.41,5583.05311,1623667499999.0,13889167.6514558,7726.0,2627.42546,6537182.8939848,0.0
2021-06-14 12:45:00,2491.4,2496.77,2488.6,2488.6,4836.77291,1623668399999.0,12061643.5690011,6744.0,2661.57687,6637760.9817251,0.0
2021-06-14 13:00:00,2488.92,2490.85,2483.73,2486.29,3755.09395,1623669299999.0,9341361.5189286,6754.0,2108.70071,5245784.3110497,0.0
2021-06-14 13:15:00,2486.3,2486.3,2478.35,2481.48,2803.9166,1623670199999.0,6960934.9787536,5698.0,1319.31805,3275134.4561644,0.0
2021-06-14 13:30:00,2481.47,2482.96,2476.03,2479.87,2842.79411,1623671099999.0,7048805.2611129,4854.0,1515.3,3757498.3972959,0.0
2021-06-14 13:45:00,2479.94,2486.56,2477.02,2479.54,3603.8508,1623671999999.0,8946379.7886097,4973.0,1897.10489,4708919.6931323,0.0
2021-06-14 14:00:00,2479.54,2482.47,2473.0,2474.63,4553.98617,1623672899999.0,11279482.2854216,7127.0,1940.34996,4806073.2591208,0.0
2021-06-14 14:15:00,2474.72,2484.94,2471.1,2483.02,4536.18695,1623673799999.0,11241070.3810044,6349.0,2346.56131,5815607.7905852,0.0
2021-06-14 14:30:00,2483.02,2499.22,2481.56,2493.0,6649.15209,1623674699999.0,16566067.7287597,8709.0,3777.11977,9410631.2163944,0.0
2021-06-14 14:45:00,2493.0,2500.0,2483.91,2492.77,5793.68995,1623675599999.0,14435298.1007548,7868.0,3107.52498,7745623.6984495,0.0
2021-06-14 15:00:00,2492.77,2535.26,2488.05,2535.25,26210.41787,1623676499999.0,65973210.3529482,33387.0,14472.19751,36417734.7240775,0.0
2021-06-14 15:15:00,2535.26,2541.01,2525.0,2537.84,17546.96205,1623677399999.0,44454020.700168,23633.0,9138.08927,23150796.5212221,0.0
2021-06-14 15:30:00,2537.84,2567.89,2528.73,2566.16,26360.51449,1623678299999.0,67278169.4052686,34992.0,14673.33441,37454980.2435196,0.0
2021-06-14 15:45:00,2566.23,2566.67,2551.01,2555.95,12964.1604,1623679199999.0,33181269.622451,22719.0,6564.95472,16803758.0905897,0.0
2021-06-14 16:00:00,2556.12,2562.47,2544.23,2560.0,11354.89,1623680099999.0,28989749.2312974,16682.0,5604.08405,14310348.2400726,0.0
2021-06-14 16:15:00,2560.0,2577.81,2559.53,2575.89,16810.14265,1623680999999.0,43207163.7841977,24751.0,9218.26825,23690743.7967685,0.0
2021-06-14 16:30:00,2575.86,2580.28,2565.0,2567.65,8681.00483,1623681899999.0,22317666.510858,15331.0,4271.34376,10982535.7657833,0.0
2021-06-14 16:45:00,2567.65,2570.94,2552.23,2555.07,8488.03896,1623682799999.0,21760178.8939441,13461.0,4135.44162,10604167.6005971,0.0
2021-06-14 17:00:00,2555.07,2560.99,2546.3,2551.46,8120.03953,1623683699999.0,20725595.9660796,13597.0,3570.67351,9114851.2566369,0.0
2021-06-14 17:15:00,2551.46,2558.0,2546.21,2549.1,6073.49671,1623684599999.0,15515885.4021369,9044.0,3106.83935,7937616.457963,0.0
2021-06-14 17:30:00,2549.1,2557.0,2547.38,2551.38,5162.36112,1623685499999.0,13172193.5052494,7429.0,2429.05511,6197705.7301094,0.0
2021-06-14 17:45:00,2551.37,2577.54,2551.32,2577.17,10306.02315,1623686399999.0,26429120.4280989,12784.0,5996.15128,15379064.8194266,0.0
2021-06-14 18:00:00,2576.66,2594.0,2559.15,2584.17,27729.95235,1623687299999.0,71525340.1722464,40596.0,14350.95364,37007576.4132695,0.0
2021-06-14 18:15:00,2584.06,2609.17,2583.61,2589.0,23844.40128,1623688199999.0,61953067.8725368,37353.0,14033.73608,36468404.399982,0.0
2021-06-14 18:30:00,2589.44,2596.36,2556.33,2559.91,17388.96784,1623689099999.0,44785227.6151037,21939.0,7987.38113,20584685.5087414,0.0
2021-06-14 18:45:00,2560.11,2580.0,2559.55,2577.56,10351.502,1623689999999.0,26603799.0162049,13986.0,5442.50288,13989566.1455311,0.0
2021-06-14 19:00:00,2577.55,2579.8,2566.13,2571.45,7174.40122,1623690899999.0,18449295.707977,10600.0,3584.54415,9219174.0644883,0.0
2021-06-14 19:15:00,2571.45,2577.63,2565.47,2570.0,5203.2611,1623691799999.0,13378161.975764,7925.0,2705.12916,6956286.4991301,0.0
2021-06-14 19:30:00,2570.0,2575.0,2563.31,2572.1,5171.2512,1623692699999.0,13287537.4386562,7292.0,2231.1256,5732552.6376871,0.0
2021-06-14 19:45:00,2572.09,2573.6,2568.42,2572.39,3397.84897,1623693599999.0,8736158.8040172,5206.0,1769.45782,4549107.2220916,0.0
2021-06-14 20:00:00,2572.4,2579.02,2569.0,2571.24,4278.70235,1623694499999.0,11013948.1178795,7535.0,1941.91711,4997649.1131987,0.0
2021-06-14 20:15:00,2571.24,2573.86,2562.38,2563.0,4544.60703,1623695399999.0,11676480.4612017,6622.0,2083.38071,5353426.5806599,0.0
2021-06-14 20:30:00,2562.62,2567.07,2543.4,2547.78,8382.43483,1623696299999.0,21419562.7273235,12944.0,2968.4825,7585810.7084613,0.0
2021-06-14 20:45:00,2547.78,2553.01,2530.1,2533.32,13131.11225,1623697199999.0,33352510.2065475,17033.0,5761.32975,14637724.5138813,0.0
2021-06-14 21:00:00,2533.32,2543.85,2520.32,2527.03,11644.32754,1623698099999.0,29481655.0364544,24584.0,5246.8721,13286367.6091182,0.0
2021-06-14 21:15:00,2527.03,2536.38,2520.31,2528.57,7850.8392,1623698999999.0,19862317.5849651,20739.0,3431.35777,8682702.4208028,0.0
2021-06-14 21:30:00,2528.81,2542.42,2528.32,2538.16,5025.951,1623699899999.0,12752493.7584008,17891.0,3051.22029,7741980.8249062,0.0
2021-06-14 21:45:00,2538.16,2541.97,2530.23,2539.57,3845.24934,1623700799999.0,9751470.5054505,16318.0,1737.99777,4407979.9998755,0.0
2021-06-14 22:00:00,2539.56,2547.2,2532.62,2541.34,3665.0505,1623701699999.0,9314396.0759618,6393.0,1945.61127,4944941.4596608,0.0
2021-06-14 22:15:00,2541.35,2543.04,2533.19,2541.7,3836.38166,1623702599999.0,9734937.8312183,5907.0,1779.14684,4514690.4143273,0.0
2021-06-14 22:30:00,2541.7,2542.65,2533.68,2542.45,4246.31186,1623703499999.0,10777646.9556798,5903.0,2088.05398,5300692.3118736,0.0
2021-06-14 22:45:00,2542.45,2547.88,2539.43,2540.44,3285.7284,1623704399999.0,8355953.1082232,5549.0,1806.90742,4595005.8866679,0.0
2021-06-14 23:00:00,2540.44,2575.0,2540.44,2561.28,10073.27621,1623705299999.0,25799756.9940971,14996.0,5375.97506,13766956.580417,0.0
2021-06-14 23:15:00,2561.27,2565.22,2552.97,2558.46,3256.64145,1623706199999.0,8328330.8454267,5512.0,1624.76792,4155474.4603339,0.0
2021-06-14 23:30:00,2558.47,2565.1,2553.96,2563.85,3208.12239,1623707099999.0,8211389.250247,6379.0,1872.68381,4792802.1456046,0.0
2021-06-14 23:45:00,2563.96,2572.79,2558.89,2570.52,3425.10139,1623707999999.0,8786185.3430082,6560.0,1522.61304,3906284.7275015,0.0
2021-06-15 00:00:00,2570.53,2572.14,2562.99,2564.9,2765.62756,1623708899999.0,7101702.6945564,7752.0,1539.96059,3955117.1100108,0.0
2021-06-15 00:15:00,2564.46,2566.74,2555.19,2559.72,2505.50725,1623709799999.0,6417544.1959396,8253.0,1211.69616,3103599.4513127,0.0
2021-06-15 00:30:00,2559.72,2569.15,2553.2,2560.3,3665.02899,1623710699999.0,9389393.5879766,9189.0,1608.98416,4121953.6691392,0.0
2021-06-15 00:45:00,2560.31,2563.99,2550.89,2557.0,2966.55743,1623711599999.0,7590013.2359138,6730.0,1394.68147,3568746.8297292,0.0
2021-06-15 01:00:00,2557.01,2567.31,2554.57,2564.69,3050.81275,1623712499999.0,7812629.7140117,5641.0,1561.94114,3999601.240293,0.0
2021-06-15 01:15:00,2564.63,2576.21,2564.23,2571.95,5505.22878,1623713399999.0,14147022.4212165,8032.0,3071.13803,7891637.0287132,0.0
2021-06-15 01:30:00,2571.95,2579.37,2569.21,2577.44,3091.4807,1623714299999.0,7956852.8059917,6091.0,1425.58157,3668740.8744502,0.0
2021-06-15 01:45:00,2577.44,2585.0,2576.27,2580.77,5624.69577,1623715199999.0,14516716.8887305,8053.0,2789.29471,7198217.9166221,0.0
2021-06-15 02:00:00,2580.58,2597.86,2571.4,2592.66,9619.1559,1623716099999.0,24853058.6559506,16719.0,5115.04696,13218698.1142263,0.0
2021-06-15 02:15:00,2592.85,2620.0,2592.68,2612.01,18161.40977,1623716999999.0,47370339.8980408,28291.0,10200.44533,26599608.4482963,0.0
2021-06-15 02:30:00,2612.01,2624.0,2602.74,2618.35,9673.96088,1623717899999.0,25280412.9936391,14207.0,5365.6469,14024298.084686,0.0
2021-06-15 02:45:00,2618.36,2618.36,2594.98,2597.63,7620.56766,1623718799999.0,19847861.6033633,11118.0,3894.37474,10145934.4300561,0.0
2021-06-15 03:00:00,2597.63,2603.52,2586.31,2588.99,6392.26525,1623719699999.0,16575409.3626824,8966.0,3584.02764,9290917.182785,0.0
2021-06-15 03:15:00,2589.0,2596.14,2586.0,2593.55,3802.20883,1623720599999.0,9852854.8444665,5966.0,2145.64637,5560618.8567448,0.0
2021-06-15 03:30:00,2593.39,2593.47,2581.57,2584.25,4143.25578,1623721499999.0,10715129.6449003,6839.0,2251.04258,5820586.4495005,0.0
2021-06-15 03:45:00,2584.08,2590.5,2565.89,2572.71,8382.36685,1623722399999.0,21609980.5473903,12203.0,4939.37983,12736166.3434181,0.0
2021-06-15 04:00:00,2572.71,2584.26,2571.42,2583.94,5513.85548,1623723299999.0,14203760.0618468,7797.0,3191.8518,8221645.5356459,0.0
2021-06-15 04:15:00,2583.66,2595.75,2578.39,2593.09,3956.94673,1623724199999.0,10245011.2830369,6837.0,2361.98133,6115441.0646621,0.0
2021-06-15 04:30:00,2593.09,2593.77,2580.0,2585.24,2733.41323,1623725099999.0,7072516.7896843,5888.0,1338.96815,3464217.1386038,0.0
2021-06-15 04:45:00,2585.39,2590.06,2581.37,2587.78,2594.46228,1623725999999.0,6711640.8830529,4734.0,1563.90075,4045710.9149633,0.0
2021-06-15 05:00:00,2587.72,2600.19,2583.37,2584.46,6209.07332,1623726899999.0,16106415.4636909,8665.0,3150.15439,8175218.2441865,0.0
2021-06-15 05:15:00,2584.46,2588.62,2582.17,2584.86,4999.32628,1623727799999.0,12923552.4624594,5431.0,3300.45636,8532072.7777877,0.0
2021-06-15 05:30:00,2584.85,2592.0,2583.25,2586.5,4973.44925,1623728699999.0,12869906.2872933,5714.0,3092.61314,8003306.9067956,0.0
2021-06-15 05:45:00,2586.51,2597.1,2583.0,2586.82,3551.05321,1623729599999.0,9195153.0390963,6001.0,1656.41209,4289901.9428916,0.0
2021-06-15 06:00:00,2586.83,2596.69,2581.12,2592.51,8725.60918,1623730499999.0,22596841.7659512,11835.0,4507.51162,11673195.9317803,0.0
2021-06-15 06:15:00,2592.53,2607.5,2589.0,2602.96,8087.96437,1623731399999.0,21033580.3158766,15837.0,4762.6204,12382996.3557675,0.0
2021-06-15 06:30:00,2602.96,2631.02,2602.96,2629.0,15029.24293,1623732299999.0,39368611.2351491,26376.0,7499.51985,19635598.4107876,0.0
2021-06-15 06:45:00,2629.01,2640.0,2619.26,2633.22,16970.6213,1623733199999.0,44652048.6841411,24288.0,8737.93185,22986077.8031912,0.0
2021-06-15 07:00:00,2633.05,2638.0,2614.43,2620.2,7713.88831,1623734099999.0,20263325.2304823,19016.0,3322.85626,8729696.2178855,0.0
2021-06-15 07:15:00,2620.09,2621.26,2611.67,2620.14,5668.66604,1623734999999.0,14829071.4720332,13968.0,2567.38412,6716813.5034036,0.0
2021-06-15 07:30:00,2620.15,2627.21,2614.21,2617.73,6009.47354,1623735899999.0,15749020.6782262,13676.0,2962.75934,7766316.5394456,0.0
2021-06-15 07:45:00,2617.74,2624.96,2611.55,2620.57,3933.81496,1623736799999.0,10301984.1119201,11890.0,1899.4452,4974196.1163687,0.0
2021-06-15 08:00:00,2620.57,2630.9,2615.0,2629.99,7508.47182,1623737699999.0,19722426.4813243,11501.0,4775.48759,12545877.2953692,0.0
2021-06-15 08:15:00,2630.0,2636.0,2625.77,2627.62,8628.45511,1623738599999.0,22700080.0079893,11547.0,4850.28016,12759154.4350396,0.0
2021-06-15 08:30:00,2627.61,2627.99,2615.0,2616.36,6747.17105,1623739499999.0,17674605.0440461,9481.0,3567.63929,9345670.9876252,0.0
2021-06-15 08:45:00,2616.36,2617.41,2607.45,2611.53,4951.03367,1623740399999.0,12931274.8701448,8405.0,2101.5596,5488902.0629911,0.0
2021-06-15 09:00:00,2611.33,2615.62,2600.4,2608.56,6431.96421,1623741299999.0,16767396.7944844,12066.0,2822.21719,7356009.1493162,0.0
2021-06-15 09:15:00,2608.57,2613.64,2601.0,2611.16,4321.8468,1623742199999.0,11265373.1089182,10239.0,1887.45876,4921577.014101,0.0
2021-06-15 09:30:00,2610.99,2620.01,2605.35,2611.08,3973.50954,1623743099999.0,10388624.727364,10213.0,1970.542,5152249.7769479,0.0
2021-06-15 09:45:00,2611.07,2622.62,2611.07,2622.58,3494.91362,1623743999999.0,9147388.4697085,8398.0,1995.21028,5222389.1068188,0.0
2021-06-15 10:00:00,2622.62,2624.99,2610.0,2615.27,3759.55152,1623744899999.0,9837482.6863857,7438.0,1870.88731,4895446.6429927,0.0
2021-06-15 10:15:00,2615.47,2623.7,2615.32,2620.85,3748.5611,1623745799999.0,9821480.3171819,6658.0,2284.10605,5984552.4374442,0.0
2021-06-15 10:30:00,2620.85,2621.0,2584.9,2587.9,11736.85821,1623746699999.0,30515002.1390753,15802.0,4551.4617,11837307.566947,0.0
2021-06-15 10:45:00,2587.9,2593.61,2570.0,2580.63,12388.60745,1623747599999.0,31967147.7722817,16363.0,5290.38905,13654109.8558815,0.0
2021-06-15 11:00:00,2580.82,2584.16,2562.56,2570.51,14458.95737,1623748499999.0,37157152.4905006,16735.0,7334.76126,18843077.4926575,0.0
2021-06-15 11:15:00,2570.52,2597.81,2570.52,2591.86,8923.36319,1623749399999.0,23076751.6940308,11661.0,4335.76605,11209720.1841217,0.0
2021-06-15 11:30:00,2591.86,2595.24,2581.56,2586.43,3983.69727,1623750299999.0,10308349.1784055,6897.0,1811.97967,4688551.438316,0.0
2021-06-15 11:45:00,2586.43,2590.47,2575.5,2588.81,5289.76493,1623751199999.0,13656479.920685,8105.0,2453.83852,6335784.9008966,0.0
2021-06-15 12:00:00,2588.71,2595.45,2582.29,2586.03,3901.57071,1623752099999.0,10099673.2025458,6301.0,1928.06056,4990937.695003,0.0
2021-06-15 12:15:00,2586.09,2586.09,2575.57,2586.0,3955.82598,1623752999999.0,10207414.3567404,6149.0,1979.14868,5107026.0375892,0.0
2021-06-15 12:30:00,2586.0,2589.72,2580.09,2588.03,2564.4854,1623753899999.0,6630764.7574573,5086.0,1256.37023,3248181.2036846,0.0
2021-06-15 12:45:00,2588.03,2590.43,2577.0,2578.05,3565.01486,1623754799999.0,9205633.1153923,5457.0,1485.94713,3837658.0394411,0.0
2021-06-15 13:00:00,2578.05,2588.46,2576.0,2585.27,3384.65822,1623755699999.0,8745690.2670526,5423.0,2005.0673,5181412.066192,0.0
2021-06-15 13:15:00,2585.44,2589.73,2577.47,2578.82,2979.91537,1623756599999.0,7701005.3639325,4712.0,1522.57701,3934567.0762147,0.0
2021-06-15 13:30:00,2578.82,2581.27,2565.0,2575.18,6339.08956,1623757499999.0,16297889.8637886,9170.0,2923.90444,7516498.0724803,0.0
2021-06-15 13:45:00,2575.18,2580.39,2567.61,2577.46,3711.9837,1623758399999.0,9558502.903121,5679.0,1772.14884,4563722.0728882,0.0
2021-06-15 14:00:00,2577.45,2598.75,2572.56,2596.34,7959.28703,1623759299999.0,20623019.7103583,10644.0,3675.96147,9524018.2037558,0.0
2021-06-15 14:15:00,2596.35,2599.99,2587.01,2590.42,3743.86258,1623760199999.0,9712085.4914916,6734.0,1848.6901,4796214.0399626,0.0
2021-06-15 14:30:00,2590.42,2590.49,2576.05,2577.96,3251.34002,1623761099999.0,8398748.6835758,5782.0,1638.18231,4232999.1307771,0.0
2021-06-15 14:45:00,2577.99,2607.95,2574.35,2598.44,9203.88411,1623761999999.0,23871680.834098,12950.0,5129.56373,13305620.8664893,0.0
2021-06-15 15:00:00,2598.44,2599.98,2582.22,2583.31,5075.2106,1623762899999.0,13143243.206831,7227.0,2420.19202,6267963.0076393,0.0
2021-06-15 15:15:00,2583.32,2592.55,2583.01,2591.97,3240.90953,1623763799999.0,8387560.0392192,5614.0,1813.18627,4692705.051631,0.0
2021-06-15 15:30:00,2591.97,2595.0,2583.27,2586.82,2781.08662,1623764699999.0,7194780.0246562,5215.0,1226.93637,3173932.0298234,0.0
2021-06-15 15:45:00,2586.82,2592.92,2582.82,2587.3,2822.74416,1623765599999.0,7301191.9812393,5276.0,1304.19045,3373268.0020413,0.0
2021-06-15 16:00:00,2587.3,2589.98,2566.21,2573.62,6945.58765,1623766499999.0,17883779.5371522,10191.0,2620.56096,6747462.6798887,0.0
2021-06-15 16:15:00,2573.61,2575.92,2539.84,2552.75,14837.02504,1623767399999.0,37908607.8829901,22140.0,6370.80093,16279979.8615043,0.0
2021-06-15 16:30:00,2552.86,2553.53,2541.85,2549.05,8164.72961,1623768299999.0,20800307.8859602,12249.0,3594.57869,9157499.3563431,0.0
2021-06-15 16:45:00,2549.44,2559.18,2544.45,2548.28,6962.4519,1623769199999.0,17757956.9295629,10970.0,2976.3619,7591654.0985238,0.0
2021-06-15 17:00:00,2548.28,2552.0,2528.0,2543.63,8892.3836,1623770099999.0,22584875.2664008,15363.0,4073.34394,10345739.4656749,0.0
2021-06-15 17:15:00,2543.4,2551.35,2536.79,2547.68,5105.62969,1623770999999.0,12991615.3776142,9294.0,2649.06063,6741847.2746222,0.0
2021-06-15 17:30:00,2547.67,2552.44,2539.02,2542.6,3821.56463,1623771899999.0,9726494.5575081,6885.0,1696.73109,4318281.8517095,0.0
2021-06-15 17:45:00,2542.59,2553.06,2541.0,2551.31,4188.0302,1623772799999.0,10666602.4587324,6932.0,1917.7624,4885918.8370432,0.0
2021-06-15 18:00:00,2551.31,2559.0,2545.56,2556.22,4506.49724,1623773699999.0,11504352.4541812,13636.0,2261.10844,5773041.8948716,0.0
